source,target,weight
0,1161,2.2463915
0,1667,1.2959266
0,1991,1.9466349
0,2130,2.6361084
0,2156,2.11133
1,50,1.4602877
1,555,1.5367233
1,1179,2.186903
1,1225,2.2616148
1,1661,1.6383574
1,1720,1.3333217
1,1759,2.064138
1,1803,2.2989278
1,1843,1.605059
1,1847,1.5428201
1,1901,1.4204664
1,1905,1.6840577
1,1911,1.5528052
1,1924,4.7156076
1,2057,3.638217
1,2138,2.4745278
1,2226,1.0649352
1,80,1.5924684
1,105,1.506475
1,152,1.9119422
1,281,1.6922867
1,411,1.4216863
1,436,2.2386
1,447,1.2172384
1,518,2.3835661
1,568,1.1462421
1,697,1.3268356
1,721,1.3823106
1,758,2.0151672
1,780,2.2680092
1,822,1.3687264
1,861,2.0098875
1,888,1.8774347
1,957,1.9256618
1,1078,1.4629346
1,1199,1.5656117
1,1254,1.7739061
1,1256,1.6280869
1,1272,1.43014
1,1457,1.6105185
1,1507,1.336874
1,1514,1.4144418
1,1603,1.4602052
1,1778,2.7830656
1,2055,1.6485822
1,2084,1.5540185
2,220,3.0506773
2,351,3.1102598
2,881,3.5805275
2,921,3.0187306
2,1237,3.6258636
2,1288,3.8760657
2,1340,2.2720692
2,1425,3.9799235
2,1520,3.7203364
2,1714,2.7962642
2,1900,1.9774851
2,2030,3.1807833
2,2090,1.1384466
2,2145,1.720581
2,2153,1.7214433
2,2177,3.4092116
2,2186,2.7627609
2,2191,3.387841
2,2209,3.2266598
2,2275,3.3957572
3,265,3.7992992
4,900,4.776328
4,1556,4.72667
4,1864,0.8403309
4,1939,5.4326544
5,555,1.5233262
5,820,1.3254862
5,1720,1.2759665
5,1843,1.8360751
5,1847,1.7498188
5,1901,1.6018567
5,1911,1.468842
5,2084,1.7719297
5,2226,1.7710125
5,78,1.6375402
5,80,1.4405382
5,281,1.4963434
5,888,1.9649324
5,1507,1.574657
5,2055,1.5473206
6,1741,5.6089525
6,1976,6.410907
6,2263,7.5033207
6,2266,3.9823573
7,1462,3.0018797
7,1989,2.8035047
7,2195,1.7180072
8,1741,6.4985495
8,1909,2.308448
8,1939,7.248676
8,1976,7.3250594
8,2031,5.673838
8,2263,7.891016
8,24,5.9301157
8,59,5.5401855
