source,target,weight
0,58,0.58685756
0,121,0.61737996
1,80,0.64256644
2,8,0.78909487
3,56,0.51958543
4,66,0.55314183
4,146,0.49122328
4,164,0.58204114
5,20,0.3334862
5,56,0.5300256
5,101,0.4321701
6,56,0.48683468
6,171,0.38527298
7,14,0.5518371
7,34,0.70384634
8,173,0.27088398
9,56,0.59710693
9,106,0.4453442
10,108,0.38211772
11,94,0.85843676
11,108,0.43390173
11,56,0.60501987
12,56,0.5395998
13,58,0.58602405
15,16,0.4593023
15,22,0.4744525
15,65,0.4108083
15,165,0.47284895
15,20,0.7501215
15,57,0.7313501
15,92,0.47739795
15,174,0.4413706
16,20,0.4248336
16,56,0.5968489
16,59,0.49966624
16,60,0.4170623
16,85,0.48687887
16,123,0.3991968
16,126,0.47570255
16,133,0.39844385
17,29,0.4123972
17,56,0.58903223
18,126,0.47303474
18,139,0.5009688
19,56,0.5408759
20,115,0.33915338
21,36,0.5056205
21,56,0.5726429
21,60,0.41422546
22,56,0.5754324
22,57,0.44413388
22,74,0.50133145
23,127,0.67523384
23,147,0.61571574
23,56,0.7734288
23,84,0.6421305
24,40,0.59838396
24,56,0.54672086
24,130,0.60168505
25,84,0.6844459
25,167,0.5089523
26,56,0.5155456
27,56,0.5568657
28,80,0.5531781
28,146,0.37591746
29,97,0.5144103
29,162,0.50054294
29,56,0.758102
29,126,0.6341748
29,182,0.38480842
30,146,0.8254965
30,159,0.5900896
30,56,0.7130543
31,56,0.60327685
31,84,0.46178675
31,127,0.49269277
32,56,0.61754715
33,56,0.5908966
34,66,0.7022238
34,84,0.6205107
34,42,0.76765865
34,50,0.71904147
34,56,0.8142651
34,78,0.71318865
35,56,0.5323559
36,60,0.8346782
37,56,0.5698392
37,83,0.5382625
38,56,0.5792127
39,140,0.70531696
39,56,0.5547029
39,83,0.5198029
41,66,0.4592516
41,84,0.66998506
41,104,0.4765859
41,118,0.493674
41,56,0.70479107
42,93,0.6061106
43,56,0.5948308
44,159,0.4218049
44,56,0.58666223
45,108,0.44423223
46,95,0.6757606
46,56,0.6712681
47,84,0.8704372
47,180,0.8567733
47,56,0.6314882
48,74,0.37526828
48,141,0.75425625
49,56,0.61521053
49,114,0.5470324
50,68,0.36387116
50,150,0.43222177
51,116,0.573194
52,56,0.5743724
53,71,0.65823317
53,56,0.7891545
54,125,0.95423096
54,56,0.73063314
55,116,0.84943855
55,56,0.57853615
55,127,0.43320537
55,173,0.34973657
56,57,0.75069225
56,59,0.59251183
56,61,0.7493833
56,62,0.59015656
56,63,0.54340565
56,64,0.57004297
56,65,0.5491532
56,68,0.5357275
56,69,0.6011207
56,74,0.6707145
56,75,0.5337008
56,77,0.5848828
56,79,0.5772542
56,80,0.6371745
56,81,0.5409035
56,82,0.7474356
56,84,0.7303115
56,85,0.6059449
56,87,0.59812963
56,89,0.54776454
56,90,0.7024418
56,91,0.58685696
56,93,0.5901089
56,94,0.6383331
56,97,0.69579536
56,98,0.55527174
56,103,0.59949934
56,104,0.5762007
56,109,0.569409
56,110,0.5732173
56,112,0.556313
56,116,0.57063615
56,117,0.67023253
56,118,0.59395754
56,119,0.54644805
56,124,0.5701976
56,125,0.6796943
56,127,0.7391813
56,128,0.5978012
56,129,0.57898647
56,131,0.68031883
56,132,0.62119997
56,134,0.58447194
56,135,0.5133068
56,136,0.6687368
56,137,0.58975214
56,139,0.7459193
56,142,0.5510186
56,143,0.53152037
56,144,0.6423129
56,146,0.5217836
56,147,0.5415597
56,149,0.541632
56,150,0.58212566
56,153,0.5763618
56,154,0.58186823
56,155,0.52338845
56,159,0.77363145
56,161,0.57528025
56,165,0.592293
56,166,0.5502079
56,167,0.5654156
56,169,0.6482394
56,170,0.59097433
56,171,0.7884013
56,172,0.59055984
56,178,0.6105449
56,179,0.55618465
56,181,0.59834236
57,65,0.36382172
57,67,0.6524333
57,110,0.40880203
57,165,0.4196846
57,170,0.4130299
58,88,0.87425387
58,102,0.6628382
58,119,0.5580821
58,163,0.58439064
58,63,0.54608077
58,81,0.5353801
59,159,0.65508235
61,84,0.56546706
62,84,0.40736482
62,127,0.43825006
64,82,0.44618067
64,133,0.43047792
66,86,0.6447742
66,73,0.587458
66,80,0.63509196
66,95,0.43217635
66,102,0.55443054
66,131,0.46980658
66,151,0.74404085
66,162,0.54973733
66,171,0.46365565
66,180,0.5576479
70,147,0.6792141
72,108,0.42748576
73,158,0.61595523
75,116,0.88482183
76,95,0.2888987
76,116,0.5850397
78,146,0.43207872
79,82,0.47494963
79,99,0.47648308
80,176,0.57384187
82,133,0.73388284
82,144,0.5262999
83,140,0.8922268
84,127,0.95752096
84,147,0.5943216
84,153,0.39542326
84,131,0.5901171
84,171,0.7117881
84,173,0.65142906
84,177,0.6358667
84,180,0.8204951
85,111,0.60395414
87,116,0.901075
88,102,0.5940958
89,151,0.559518
90,140,0.8559443
94,99,0.4917302
95,157,0.54613143
96,173,0.31407517
99,132,0.59418005
100,131,0.43632245
105,144,0.60198843
107,108,0.41073656
113,171,0.30077773
113,172,0.60914916
116,141,0.8564099
116,160,0.57896876
116,161,0.8826312
117,146,0.70239556
120,140,0.8673476
120,156,0.64260924
122,167,0.5788915
127,129,0.44768643
127,153,0.4317484
127,171,0.71561694
129,171,0.5595425
131,138,0.3749492
131,168,0.44674888
131,173,0.56362313
133,178,0.47677684
145,168,0.4819315
145,173,0.34098566
146,148,0.73287153
146,164,0.458946
148,159,0.63737094
150,159,0.43922824
151,152,0.56291264
156,177,0.48346215
167,177,0.5380821
173,175,0.39300317
