source,target,weight
0,628,0.22873932
1,158,0.11887162
1,486,0.1987082
1,1097,0.25354877
1,2919,0.15609622
1,2933,0.1132213
2,3285,0.27867538
3,1431,0.19705223
3,3219,0.15208906
4,467,0.18955997
5,648,0.27001798
6,1501,0.20512143
7,1833,0.26511645
7,2137,0.2671848
8,178,0.06782805
8,1033,0.27587217
9,1007,0.16205703
10,1670,0.18698648
10,2622,0.30180568
11,2034,0.17400102
12,113,0.2651136
12,557,0.18608505
12,677,0.1542285
12,794,0.30833519
12,839,0.26209128
12,966,0.27315906
12,1097,0.21610728
12,1357,0.23219156
12,1622,0.26894668
12,1760,0.22913818
12,2474,0.24134725
12,2487,0.22020546
13,1167,0.07879884
13,1493,0.1449883
13,1871,0.14472005
13,1894,0.13350305
13,2711,0.1874679
14,146,0.10211705
14,1248,0.11238156
15,2521,0.18186559
16,314,0.06400992
16,616,0.076496616
16,622,0.06982157
16,1013,0.11076174
16,1422,0.5260686
16,1567,0.108119406
16,1605,0.0891248
16,1708,0.065436706
16,2166,0.090142615
16,2415,0.21606821
16,2416,0.052876268
16,2417,0.20894398
16,2418,0.07952708
16,2597,0.11690408
17,879,0.18030697
17,2150,0.16187069
18,582,0.5861831
18,778,0.19055244
18,812,0.29238504
19,1338,0.18325621
19,1451,0.14781131
19,3308,0.14890102
20,3080,0.2943168
21,1073,0.24275117
22,726,0.22865397
22,2140,0.19312817
22,3251,0.20821913
23,1942,0.17569491
24,1227,0.21284945
24,2027,0.18140042
25,2057,0.11526042
25,2331,0.17748176
26,222,0.15780698
26,2729,0.16261815
27,229,0.080472596
27,755,0.2590984
27,1012,0.10073072
27,1290,0.091190785
27,1422,0.59056926
27,1943,0.2980852
27,2021,0.086131155
27,2023,0.0353415
27,2282,0.10053944
27,2782,0.2932742
28,135,0.24258263
28,1447,0.24036223
28,1578,0.29559532
28,1678,0.2515294
28,1912,0.24840331
28,2059,0.2642628
28,2312,0.23070118
28,2313,0.28612787
28,2314,0.30286485
28,2315,0.29989302
28,2316,0.19228248
29,1422,0.76737416
29,2838,0.21417263
30,532,0.13239938
30,1422,0.736485
31,136,0.22519551
31,1131,0.18191662
31,1625,0.35997826
31,1759,0.16173208
32,118,0.1565234
32,3009,0.24757572
33,824,0.20200068
33,1822,0.2631355
33,3193,0.28837803
33,3197,0.19441617
33,3326,0.20525554
34,75,0.2512318
35,89,0.13885859
36,763,0.19516341
37,1745,0.2070379
38,2228,0.25265628
38,2388,0.22406416
39,1412,0.1307213
39,2466,0.16070092
40,631,0.116630375
40,2625,0.16938747
41,606,0.24764633
41,1059,0.24399076
41,3309,0.27017105
42,2655,0.30338812
43,136,0.1760225
43,887,0.21491641
43,1096,0.1806111
43,1238,0.17665774
43,1429,0.21592069
43,1625,0.22438718
43,1731,0.12196773
43,1759,0.0739771
43,2632,0.11237027
43,2633,0.130163
44,1227,0.1739208
44,1845,0.121831745
45,939,0.17245883
46,3237,0.21306717
47,820,0.33326572
47,1098,0.36369506
47,1388,0.32641453
47,3130,0.34100503
47,3131,0.34140936
48,2185,0.29098946
49,1253,0.11585598
49,1510,0.19967623
49,2228,0.18538943
49,2341,0.16049805
49,2455,0.15472004
49,2994,0.18713024
50,2528,0.20827387
50,2529,0.2719978
51,453,0.17083097
51,493,0.13905317
51,1034,0.13783786
51,1214,0.28543675
51,1422,0.5565348
51,1607,0.16156694
51,2525,0.19899791
51,2828,0.2010228
52,274,0.14673978
52,1617,0.2467297
53,61,0.25414225
54,728,0.17009255
54,1903,0.21131179
54,2378,0.17270894
55,186,0.13507468
55,2119,0.15285364
55,2324,0.17590034
56,1027,0.19271563
56,2609,0.20017593
57,487,0.25827846
57,2570,0.25152236
58,284,0.12555552
58,740,0.119294904
58,742,0.14832932
58,1416,0.14682874
58,2009,0.12555552
59,931,0.12148045
59,962,0.16452578
59,968,0.28344744
59,1214,0.33478522
59,1290,0.08915638
59,1422,0.60208654
59,2826,0.13161299
60,793,0.13426557
60,916,0.13146111
60,2992,0.20712027
61,1443,0.20501892
61,1514,0.25127673
61,1734,0.20113355
61,2063,0.1553811
61,2113,0.1715548
62,1620,0.48353797
63,1053,0.16316256
64,1431,0.2204451
65,1944,0.29374337
66,1062,0.13235384
66,2342,0.15518978
66,3144,0.19211587
67,1960,0.21596593
68,2411,0.20286861
69,157,0.11719957
69,1178,0.11285991
69,2370,0.15013501
70,808,0.15582271
70,1474,0.20920877
70,2245,0.16915518
70,2335,0.16447079
70,2557,0.22289623
70,2899,0.30041188
70,3009,0.21485193
71,328,0.056994088
71,660,0.11711238
72,1896,0.39115033
73,497,0.13054302
73,832,0.11886199
73,1779,0.076225094
74,2365,0.23699374
75,1300,0.24422076
75,1697,0.24206808
75,1879,0.2817136
76,1132,0.20489442
76,1861,0.16385236
76,2428,0.18286496
76,2530,0.12731054
76,2644,0.18235925
76,2955,0.17862722
77,1222,0.27117032
78,1687,0.16708869
78,2043,0.16452515
78,2366,0.2061424
78,2492,0.20489617
79,298,0.17669064
79,2089,0.19640082
80,359,0.0933262
80,2316,0.28780693
80,3029,0.09551162
81,558,0.053667963
81,591,0.06433212
81,1145,0.1094521
81,1527,0.15278977
