source,target,weight
0,20,0.32006985
0,28,0.4085197
0,99,0.5364641
0,104,0.64727706
0,200,0.41423255
0,7,0.41589084
1,98,1.3147056
2,54,0.4664598
2,98,1.3421724
3,52,0.37199312
3,204,0.4294272
3,66,0.23413332
4,195,0.23946677
4,98,1.3529372
5,32,0.40468368
5,45,0.42755136
5,81,0.4595398
5,101,0.43399948
5,141,0.47501028
5,168,0.42584667
5,204,0.48864266
5,211,0.4394419
5,236,0.4625601
5,246,0.47579676
6,170,0.3388105
6,98,1.384649
6,242,0.9868657
7,242,0.73031616
8,98,1.3745234
8,199,0.55508417
8,201,0.32698715
9,44,0.76633406
10,98,1.3343685
10,107,0.429089
11,87,0.24692112
11,127,0.32325852
11,47,0.22756536
11,98,1.2218454
12,58,0.09320353
12,64,0.3375259
12,98,1.1666379
12,110,0.10105394
12,144,0.1493322
12,152,0.44958138
13,98,1.4101169
13,197,0.47390997
14,98,1.3271236
15,98,1.3702674
15,186,0.65694535
16,98,1.35416
17,98,1.3433962
18,98,1.3598063
18,130,0.43237558
19,98,1.3486586
20,35,0.39993507
20,149,0.5778853
20,170,0.25424644
20,243,0.4777288
20,83,0.36724383
20,116,0.38941622
20,222,0.36393654
21,22,0.2488488
21,242,0.7776449
22,98,1.0486711
23,98,1.3937166
24,62,0.28767097
24,242,0.78825766
25,82,0.28107262
25,113,0.2980087
25,98,1.1960657
25,228,0.32021374
26,201,0.32202908
26,173,0.5347029
27,63,0.22700492
27,111,0.29972005
27,98,1.2044984
28,104,0.32427937
28,98,1.2560757
28,242,0.83543944
29,41,0.08564528
29,126,0.175616
29,69,0.119907565
29,79,0.38675278
29,98,1.1811574
29,103,0.19375557
29,241,0.159657
30,52,0.43566576
30,204,0.4437192
31,44,0.7598386
31,50,0.5744252
31,102,0.36444205
31,192,0.76360816
32,97,0.36816406
32,115,0.4894742
32,98,1.1260579
32,196,0.41993058
32,199,0.40626007
32,245,0.35585865
33,53,0.34584898
33,98,1.3194703
33,206,0.471964
34,104,0.27357
34,132,0.2667757
34,192,0.58483976
35,98,1.2903666
35,170,0.28708273
35,250,0.23198614
36,175,0.21091036
37,191,0.39924198
37,214,0.23181798
37,98,1.233181
37,118,0.19291943
37,151,0.23808888
37,164,0.19559535
37,197,0.35611445
38,145,0.17910558
38,242,0.7843305
39,51,0.3199331
40,98,1.4063586
41,178,0.2294256
41,44,0.49252564
41,69,0.14857066
41,98,1.1820599
41,103,0.21370733
41,122,0.0764766
41,192,0.50217164
41,226,0.13326386
41,241,0.17554611
42,121,0.3220025
43,217,0.22146803
44,122,0.4918446
44,140,0.33483967
44,173,0.2301166
44,178,0.32014197
44,182,0.73378134
44,241,0.3678558
44,50,0.37384406
44,98,0.8310857
45,97,0.37553132
45,115,0.5095582
45,98,1.1454291
46,54,0.2945726
46,119,0.20497957
46,129,0.24267349
47,98,1.2833987
48,211,0.42762095
48,221,0.3657583
49,52,0.39203304
49,204,0.42101496
50,72,0.5706868
50,85,0.5158317
50,135,0.4715619
50,230,0.5253843
51,241,0.23790804
51,103,0.2968714
51,162,0.37111646
52,57,0.3377543
52,70,0.3717274
52,71,0.32706767
52,86,0.36965236
52,98,1.4251013
52,114,0.39573544
52,155,0.5204308
52,190,0.37426367
53,195,0.5218566
53,216,0.3564361
53,176,0.47927383
54,119,0.43530673
54,129,0.19532621
54,159,0.55553114
54,165,0.33678356
54,170,0.349767
54,87,0.40890282
54,98,1.0679439
54,127,0.49597478
55,98,1.3564932
56,98,1.3689141
57,204,0.4104278
57,64,0.36136314
57,98,1.1917686
57,152,0.38660702
58,98,1.1914984
59,98,1.494811
60,98,1.494811
61,160,0.3544136
62,149,0.2792753
63,78,0.19253199
63,92,0.27815688
63,98,1.1876965
63,219,0.19244847
64,234,0.48156434
65,173,0.53570914
66,204,0.48832515
67,98,1.5152757
67,147,0.5798731
67,160,0.5132607
67,186,0.8175677
68,126,0.27083164
68,79,0.53550553
68,98,1.284652
69,126,0.13306236
69,79,0.3121915
69,98,1.1036562
70,204,0.43141586
71,204,0.44003588
73,192,0.739835
74,203,0.23279968
74,242,0.70843625
75,77,0.6507616
75,153,0.30282465
75,156,0.17538221
75,172,0.5090133
75,183,0.51697993
75,184,0.4512338
75,199,0.37222704
75,98,0.9448576
75,212,0.49882758
75,231,0.3393107
76,98,1.3345659
77,98,1.4742864
78,87,0.23542741
78,98,1.2566423
79,126,0.3312014
79,132,0.69452965
79,193,0.5791638
79,213,0.6406374
80,98,1.36486
81,97,0.40220416
