source,target,weight
0,633,0.31327623
0,1862,0.2954195
0,2582,0.2892481
1,2,0.37520215
1,652,0.3027491
1,654,0.34257358
2,332,0.28442806
2,1454,0.3542793
2,1666,0.2946156
2,1986,0.89200777
3,2544,0.40528172
4,1016,0.23795834
4,1256,0.3529393
4,1761,0.31877333
4,2175,0.23335674
4,2176,0.30993834
5,1629,0.19512382
5,1659,0.22369199
5,2546,0.34872746
6,373,0.2530358
6,1042,0.5248983
6,1416,0.49763203
6,1602,0.34307617
7,208,0.84884524
8,269,0.34275544
8,281,0.33669972
8,1996,0.35918593
9,723,0.25139824
9,2614,0.4696688
10,476,0.35448956
10,2545,0.31148386
11,1655,0.42271358
11,1839,0.43900204
12,1001,0.635172
12,1318,0.4832367
12,2661,0.64366055
12,2662,0.48504752
13,1701,0.9724384
13,1810,0.854927
14,158,0.20443143
14,2034,0.653048
14,2075,0.23581919
14,2077,0.26498902
14,2668,0.1836693
15,1090,0.2548981
15,1093,0.12893984
15,1271,0.11459943
15,2367,0.4913303
16,970,0.37518263
16,1632,0.29207927
16,2444,0.33645803
16,2642,0.32066485
17,24,0.32610688
17,927,0.18227023
17,1315,0.30563685
17,1316,0.2198585
17,2140,0.27026305
18,139,0.40262818
18,1560,0.43472737
18,1786,0.43247283
18,2082,0.43614954
18,2145,0.41866252
19,1939,0.2653304
20,1072,0.65385497
20,2269,0.30751514
20,2270,0.29982337
20,2374,0.34122914
20,2375,0.26963952
21,1043,0.45851976
21,2310,0.37556988
22,39,0.33857659
22,1234,0.18155818
22,1702,0.31772983
22,1703,0.40801224
22,2238,0.40918827
23,2159,0.35534826
24,201,0.2564867
24,598,0.5281526
24,1636,0.18071496
24,1701,0.69645745
24,2139,0.2009817
24,2141,0.2120381
25,1301,0.3164146
25,1344,0.30426288
25,2011,0.25090045
25,2317,0.22337219
26,99,0.15600628
26,122,0.13545139
26,123,0.17200717
26,2454,0.20692338
26,2455,0.23326235
27,606,0.31545144
27,1810,0.7534902
27,2360,0.18768115
27,2578,0.22849077
28,1687,0.3147646
29,963,0.7379781
29,2645,0.64243287
30,697,0.33311307
30,738,0.26898712
30,1358,1.3934927
30,1416,0.49142525
30,2162,0.25400656
30,2343,0.32311466
31,1594,0.32756525
32,279,0.39717722
32,518,0.2606709
32,1850,0.23314151
32,1973,0.4574131
