source,target,weight
0,1378,0.97565526
0,1544,0.9755681
0,6092,0.9862464
0,7636,0.9856785
0,14442,0.9841892
1,2943,0.99134135
1,8359,0.98320913
1,10199,0.99523455
2,10471,0.9889583
2,11485,0.98397136
2,15572,0.9798466
3,8249,0.9822197
4,14044,0.97800684
5,1312,0.98561037
5,12968,0.9795826
6,767,0.9935057
6,2128,0.9914523
6,2216,0.99651337
6,3150,0.9912735
6,3509,0.99237245
6,4464,0.9927704
6,6572,0.993563
6,6697,0.99329484
6,7296,0.99732983
6,7335,0.9951402
6,7691,0.99605405
6,8661,0.991415
6,8981,0.9941343
6,9232,0.98476344
6,10265,0.9872314
6,12098,0.9969587
6,13655,0.99482304
6,13656,0.9966913
6,16720,0.9920732
6,17284,0.9880805
6,18121,0.9857544
6,18614,0.9893316
7,1568,0.9945469
7,1588,0.986444
7,2019,0.9923411
7,2343,0.9852262
7,4058,0.9615574
7,5564,0.9892655
7,6242,0.98885226
7,8335,0.98699456
7,10243,0.99445885
7,14688,0.98431134
7,14754,0.9874402
7,14843,0.9858612
7,15577,0.9712032
7,17354,0.99637794
7,17955,0.99311966
7,18425,0.9880414
7,19376,0.9925401
8,3157,0.9952673
9,221,0.9938104
9,1456,0.99182034
9,7875,0.99653876
9,7956,0.9953749
9,8915,0.9949047
9,11186,0.9968034
9,12664,0.99449253
9,16622,0.9974186
9,19447,0.9936594
10,3224,0.98654073
10,3287,0.9722771
10,5579,0.9836694
10,6631,0.98721963
10,12126,0.98318046
10,14471,0.9940846
11,18813,0.97803736
12,389,0.977914
12,863,0.9771625
12,1048,0.97775406
12,2617,0.9769466
12,9366,0.9907243
12,10962,0.9758718
12,12111,0.9789081
12,12597,0.97777915
12,17889,0.97880757
12,19494,0.97631633
13,13940,0.9472718
14,2501,0.97682804
15,4442,0.99439156
15,7267,0.99725956
15,11752,0.99023086
15,13441,0.9938019
15,17788,0.9938813
15,18178,0.9820676
16,799,0.96473444
16,2658,0.9700678
16,4032,0.96522355
16,4102,0.96455336
16,4509,0.9641927
16,5079,0.96697915
16,7980,0.9665139
16,8412,0.963574
16,8806,0.9752633
16,9505,0.9667294
16,10133,0.96534145
16,10175,0.962741
16,10712,0.9753266
16,10969,0.9656065
16,11658,0.97339785
16,11765,0.9670387
16,11993,0.9637112
16,13054,0.96369743
16,14010,0.9655777
16,15057,0.9703369
16,15426,0.96491486
16,15969,0.9651787
16,16169,0.9660724
16,16554,0.9642643
16,16677,0.96218705
16,18546,0.96208584
16,19124,0.97233915
16,19211,0.96497244
16,19426,0.9652203
17,3681,0.9894279
17,7104,0.9852171
17,7380,0.9844978
17,7945,0.9861741
17,9767,0.987366
17,17000,0.98676574
18,1239,0.9947212
18,1843,0.98380065
18,3429,0.9923347
18,8165,0.99493736
18,9826,0.9957429
18,11134,0.99564743
18,14768,0.9971108
18,18928,0.9954002
19,4684,0.9909131
19,6200,0.9936832
19,6440,0.9927631
19,8396,0.99152803
19,9381,0.99305236
19,10750,0.99362284
19,18902,0.9944533
19,19056,0.9958176
20,17315,0.9858161
21,7709,0.9938573
21,9213,0.99251723
22,7307,0.9852855
22,18734,0.98669416
23,10601,0.96189255
24,750,0.9902391
24,7733,0.98460674
24,8129,0.99568796
24,16184,0.9881439
25,2847,0.97831994
26,479,0.99330086
26,6941,0.99095297
26,9443,0.9945109
26,12910,0.9948733
26,17931,0.99502194
27,13131,0.99032044
27,18575,0.9969754
27,19402,0.9970614
28,18040,0.98694706
29,3846,0.9771624
29,6794,0.95395696
30,9687,0.98393893
31,16626,0.9854592
32,738,0.98755026
33,4098,0.98614216
34,11762,0.9901682
34,16229,0.9823432
34,18839,0.9903702
35,2067,0.98563737
35,2337,0.9869908
35,2540,0.98075306
35,2568,0.98745143
35,3797,0.98608196
35,5993,0.9885707
35,6424,0.9895084
35,6460,0.98401
35,6948,0.98380053
35,7543,0.98472506
35,8950,0.98772305
35,10240,0.9840715
35,13118,0.99080384
35,14101,0.99222803
35,14118,0.9845136
35,16446,0.9873822
35,18125,0.9839406
36,112,0.97609305
37,8093,0.9345528
38,9691,0.9948125
38,12458,0.99389774
38,17788,0.99369425
38,19137,0.99464214
39,3337,0.98425806
40,1321,0.99214035
40,5058,0.99421734
40,9998,0.9870337
40,15125,0.99193954
40,15698,0.9954701
40,16125,0.9902729
40,16457,0.9916574
40,18821,0.99619454
41,357,0.9607636
41,15735,0.9747999
41,18572,0.97604954
41,18765,0.98359597
42,4476,0.9842191
43,5805,0.9919241
44,4717,0.98153824
45,15577,0.9473393
46,2201,0.98720634
46,2623,0.98446
46,5225,0.99469876
46,5974,0.9866084
46,7922,0.9882988
46,8932,0.9864031
46,11450,0.9272969
46,12443,0.9878307
46,13646,0.98783916
46,16763,0.98758906
46,16879,0.98738486
47,95,0.98750085
47,677,0.98876166
47,2177,0.98668
47,2482,0.98562104
47,3011,0.9866351
47,3617,0.9926281
47,4024,0.98949516
47,4129,0.9868701
47,4864,0.98231167
47,5427,0.98402923
47,6605,0.984183
47,6833,0.99208677
47,7110,0.9917768
47,7891,0.9878198
47,8262,0.9871331
47,10575,0.991968
47,10635,0.9868597
47,12413,0.9867022
47,12708,0.9861555
47,13009,0.9912566
47,13180,0.9894242
47,13310,0.987005
47,13475,0.98999065
47,14415,0.98818195
47,15007,0.98742056
47,15435,0.98677623
47,15641,0.9846919
47,16242,0.9885983
47,16384,0.98857313
47,17917,0.99162287
47,18166,0.9871397
48,2120,0.99514514
48,2645,0.9971981
48,2902,0.99692994
48,4751,0.9984013
