source,target,weight
0,58,0.9945
0,121,0.99477255
1,80,0.99195015
2,8,0.99437565
3,56,0.9161568
4,66,0.994779
4,146,0.9841614
4,164,0.9902772
5,20,0.98743856
5,56,0.91885626
5,101,0.99447453
6,56,0.9146319
6,171,0.98511064
7,14,0.9923172
7,34,0.99222356
8,173,0.9717217
9,56,0.92330056
9,106,0.9919425
10,108,0.9921942
11,94,0.9938516
11,108,0.99390876
11,56,0.9464071
12,56,0.91852015
13,58,0.99668
15,16,0.97960377
15,22,0.9849652
15,65,0.9820113
15,165,0.98464906
15,20,0.9968854
15,57,0.9955257
15,92,0.9843751
15,174,0.9844002
16,20,0.9864472
16,56,0.9134417
16,59,0.9936935
16,60,0.98856
16,85,0.99461925
16,123,0.99440885
16,126,0.98916245
16,133,0.9861023
17,29,0.9862477
17,56,0.93420017
18,126,0.99321413
18,139,0.9945724
19,56,0.9190413
20,115,0.98713076
21,36,0.9909286
21,56,0.92329
21,60,0.99062514
22,56,0.92563176
22,57,0.97338974
22,74,0.9917724
23,127,0.98896855
23,147,0.9953468
23,56,0.9400986
23,84,0.99045783
24,40,0.9964149
24,56,0.9163935
24,130,0.99644643
25,84,0.98768306
25,167,0.9942769
26,56,0.9129077
27,56,0.9147045
28,80,0.98619395
28,146,0.97972757
29,97,0.98237646
29,162,0.98767906
29,56,0.9665724
29,126,0.9921317
29,182,0.98600453
30,146,0.9927388
30,159,0.99410295
30,56,0.93953943
31,56,0.9226203
31,84,0.98107195
31,127,0.9790742
32,56,0.9143865
33,56,0.92435086
34,66,0.99711984
34,84,0.98482543
34,42,0.9938191
34,50,0.9904727
34,56,0.9462254
34,78,0.9918467
35,56,0.91940784
36,60,0.9977796
37,56,0.9181377
37,83,0.98946893
38,56,0.92533386
39,140,0.9958084
39,56,0.9324959
39,83,0.9946697
41,66,0.99028075
41,84,0.9948253
41,104,0.9844034
41,118,0.984585
41,56,0.96493316
42,93,0.9942488
43,56,0.91891974
44,159,0.9918033
44,56,0.933565
45,108,0.9962716
46,95,0.99212873
46,56,0.9378479
47,84,0.9886356
47,180,0.9958195
47,56,0.9395038
48,74,0.9866968
48,141,0.99310917
49,56,0.9169775
49,114,0.992508
50,68,0.9892504
50,150,0.9909079
51,116,0.9927571
52,56,0.92203957
53,71,0.9962577
53,56,0.93685853
54,125,0.99941623
54,56,0.9467511
55,116,0.99561167
55,56,0.9334769
55,127,0.9829388
55,173,0.9829365
56,57,0.98132485
56,59,0.94054836
56,61,0.9286218
56,62,0.9205706
56,63,0.92838514
56,64,0.93098676
56,65,0.91817194
56,68,0.9117644
56,69,0.9241098
56,74,0.9500004
56,75,0.9314532
56,77,0.92571115
56,79,0.9313396
56,80,0.9339967
56,81,0.92629
56,82,0.9626865
56,84,0.9718718
56,85,0.9328941
56,87,0.9348
56,89,0.9374957
56,90,0.94190204
56,91,0.9238241
56,93,0.9121423
56,94,0.9173547
56,97,0.9226948
56,98,0.9169425
56,103,0.9243823
56,104,0.9227766
56,109,0.9233775
56,110,0.925687
56,112,0.9185519
56,116,0.9317079
56,117,0.92799735
56,118,0.92432624
56,119,0.9262691
56,124,0.9209064
56,125,0.9440421
56,127,0.97445625
56,128,0.9195082
56,129,0.91758657
56,131,0.95981646
56,132,0.92125815
56,134,0.9523058
56,135,0.9162947
56,136,0.9271178
56,137,0.915419
56,139,0.94139063
56,142,0.9180111
56,143,0.9192107
56,144,0.9285085
56,146,0.90820897
56,147,0.91307807
56,149,0.91844964
56,150,0.9176817
56,153,0.91903484
56,154,0.9247912
56,155,0.9155978
56,159,0.9603781
56,161,0.9362928
56,165,0.9250183
56,166,0.91354716
56,167,0.90943485
56,169,0.9274006
56,170,0.9254086
56,171,0.95893323
56,172,0.9282433
56,178,0.9202713
56,179,0.9207196
56,181,0.92155075
57,65,0.96871257
57,67,0.98937976
57,110,0.9735039
57,165,0.9728323
57,170,0.97310615
58,88,0.99557424
58,102,0.99559045
58,119,0.9923595
58,163,0.9965242
58,63,0.99242014
58,81,0.99215704
59,159,0.9947336
61,84,0.98342764
62,84,0.9800558
62,127,0.97802794
64,82,0.9906091
64,133,0.991555
66,86,0.998664
66,73,0.9972898
66,80,0.9968125
66,95,0.9925828
66,102,0.9966637
66,131,0.9925653
66,151,0.9949893
66,162,0.99577606
66,171,0.99119294
66,180,0.99570394
70,147,0.99719536
72,108,0.9925953
73,158,0.99493754
75,116,0.9949
76,95,0.98003423
76,116,0.99435663
78,146,0.9911592
79,82,0.9907065
79,99,0.99098825
80,176,0.9896536
82,133,0.9963774
82,144,0.9904175
83,140,0.99917054
84,127,0.9991554
84,147,0.9773636
84,153,0.9796119
84,131,0.9889347
84,171,0.9933241
84,173,0.9946156
84,177,0.98933053
84,180,0.9890093
85,111,0.9959278
87,116,0.99532646
88,102,0.9944577
89,151,0.9942394
90,140,0.9986149
94,99,0.9881902
95,157,0.9813762
96,173,0.97366166
99,132,0.9890539
100,131,0.9877775
105,144,0.99629176
107,108,0.9919015
113,171,0.98269963
113,172,0.99321365
116,141,0.9969032
116,160,0.9928877
116,161,0.994285
117,146,0.99405754
120,140,0.99741364
120,156,0.9973177
122,167,0.99633735
127,129,0.97640336
127,153,0.97758585
127,171,0.99313974
129,171,0.9852097
131,138,0.9793506
131,168,0.9881122
131,173,0.9918057
133,178,0.98754656
145,168,0.9935493
145,173,0.9874936
146,148,0.99026906
146,164,0.9917288
148,159,0.9958147
150,159,0.98747826
151,152,0.98445094
156,177,0.99565315
167,177,0.99188256
173,175,0.993664
