source,target,weight
0,633,0.99823487
0,1862,0.99817574
0,2582,0.9971787
1,2,0.99572337
1,652,0.99739933
1,654,0.9969491
2,332,0.99784935
2,1454,0.9973391
2,1666,0.9984803
2,1986,0.97486836
3,2544,0.99402857
4,1016,0.99799883
4,1256,0.9966337
4,1761,0.99463403
4,2175,0.99400103
4,2176,0.9967853
5,1629,0.9978871
5,1659,0.9972613
5,2546,0.99523365
6,373,0.9984568
6,1042,0.9895363
6,1416,0.9922241
6,1602,0.9942624
7,208,0.98612857
8,269,0.9969902
8,281,0.9972327
8,1996,0.99670875
9,723,0.99565655
9,2614,0.9921136
10,476,0.99690795
10,2545,0.99666536
11,1655,0.9945724
11,1839,0.99141467
12,1001,0.99129677
12,1318,0.9941751
12,2661,0.9875816
12,2662,0.99358165
13,1701,0.9664457
13,1810,0.9766263
14,158,0.9987085
14,2034,0.9853493
14,2075,0.99838847
14,2077,0.9976834
14,2668,0.99899334
15,1090,0.9986671
15,1093,0.9996478
15,1271,0.9994441
15,2367,0.9938359
16,970,0.9976238
16,1632,0.995488
16,2444,0.99682444
16,2642,0.99668777
17,24,0.99802196
17,927,0.99904716
17,1315,0.9978983
17,1316,0.998932
17,2140,0.9987031
18,139,0.9926269
18,1560,0.9921331
18,1786,0.9919789
18,2082,0.9857195
18,2145,0.9912617
19,1939,0.9982621
20,1072,0.97716665
20,2269,0.994099
20,2270,0.9948752
20,2374,0.9965678
20,2375,0.99842656
21,1043,0.9939494
21,2310,0.99595547
22,39,0.99600875
22,1234,0.9986937
22,1702,0.99782586
22,1703,0.99498534
22,2238,0.9954984
23,2159,0.9963623
24,201,0.9988905
24,598,0.99184823
24,1636,0.99905443
24,1701,0.9812789
24,2139,0.9989707
24,2141,0.99859107
25,1301,0.9978574
25,1344,0.99754274
25,2011,0.9984977
25,2317,0.9986515
26,99,0.9989983
26,122,0.9990661
26,123,0.99896514
26,2454,0.99891907
26,2455,0.99818385
27,606,0.997232
27,1810,0.98227364
27,2360,0.9990175
27,2578,0.99781996
28,1687,0.997108
29,963,0.9869515
29,2645,0.9905902
30,697,0.9965365
30,738,0.99704564
30,1358,0.8800392
30,1416,0.98952764
30,2162,0.9979728
30,2343,0.9967592
31,1594,0.99457055
32,279,0.9952168
32,518,0.9979074
32,1850,0.995813
32,1973,0.9925376
33,286,0.99639046
33,588,0.9967377
33,698,0.9951226
33,911,0.99377996
33,1051,0.9941995
33,2040,0.9953159
33,2119,0.9930849
33,2120,0.9972505
33,2121,0.99403274
34,1358,0.9023632
35,895,0.9971708
35,1296,0.9970467
35,1913,0.99809766
36,1146,0.99583477
36,1505,0.99810696
36,1552,0.9974981
36,1640,0.99618894
36,1781,0.99698573
36,2094,0.9979248
36,2106,0.99626493
36,2107,0.996463
37,60,0.99455464
37,1190,0.9899954
37,2427,0.99539113
38,429,0.9954421
38,862,0.9949171
38,863,0.99647033
38,1160,0.99613017
39,1349,0.9953342
39,1522,0.99587417
39,1532,0.9965517
39,1634,0.9980511
39,1965,0.9933119
39,2357,0.9939126
40,507,0.9939539
40,866,0.99837565
40,1364,0.99883723
41,175,0.99740785
41,596,0.9973084
41,644,0.9949401
41,1914,0.98272824
42,87,0.99766487
42,1372,0.99808145
43,152,0.9967867
43,963,0.9949844
43,1530,0.99367213
43,1653,0.9965835
43,2399,0.9956187
43,2400,0.99034965
44,1582,0.99739754
44,2624,0.99730414
44,2701,0.99841934
45,733,0.98988736
45,1219,0.99624217
45,1986,0.97649395
45,2303,0.9983875
45,2667,0.99821323
45,2668,0.99869204
46,1604,0.99114
46,2366,0.9875353
47,163,0.99732685
47,1579,0.9972938
48,598,0.9878135
48,714,0.9953749
48,1031,0.997318
48,1662,0.9969727
48,1666,0.9970939
48,2041,0.996323
48,2205,0.997318
48,2206,0.99730873
48,2471,0.9928421
49,1666,0.996627
49,2034,0.9796581
50,1441,0.97259045
51,457,0.99768275
51,710,0.9974781
51,1392,0.99735343
51,2213,0.99571556
51,2214,0.9968343
51,2215,0.9956808
52,1139,0.9953443
52,1467,0.99395776
52,2053,0.99146456
52,2172,0.9963522
52,2182,0.9880438
53,1103,0.9891078
53,1358,0.9132155
53,1739,0.99499846
54,401,0.9891931
54,767,0.9901858
55,60,0.9939394
55,210,0.9976466
55,323,0.9956629
55,651,0.99696195
55,771,0.9960593
55,787,0.9959742
55,815,0.9965446
55,1079,0.9957595
55,1156,0.9952671
55,1983,0.9941993
55,2020,0.9941871
55,2021,0.9960996
56,412,0.9986568
56,447,0.99771595
56,1616,0.9951694
56,1849,0.9976798
57,2418,0.99670297
58,1715,0.99658775
59,105,0.99719334
59,580,0.9971193
59,609,0.9971243
