source,target,weight
0,20,0.99426794
0,28,0.99050635
0,99,0.9748969
0,104,0.9774443
0,200,0.99593395
0,7,0.9893441
1,98,0.8976543
2,54,0.98371696
2,98,0.90380156
3,52,0.9946909
3,204,0.9894566
3,66,0.9949776
4,195,0.99580884
4,98,0.9136873
5,32,0.9937861
5,45,0.9945594
5,81,0.9919004
5,101,0.9929043
5,141,0.9897333
5,168,0.99481404
5,204,0.99161935
5,211,0.99356306
5,236,0.98987377
5,246,0.9911392
6,170,0.9969738
6,98,0.9075624
6,242,0.957163
7,242,0.97115755
8,98,0.89572227
8,199,0.9773329
8,201,0.98770237
9,44,0.9677526
10,98,0.89666545
10,107,0.97460854
11,87,0.99151903
11,127,0.9933709
11,47,0.9979205
11,98,0.92156315
12,58,0.99959964
12,64,0.9960519
12,98,0.9431562
12,110,0.99752045
12,144,0.9992951
12,152,0.99162436
13,98,0.8953022
13,197,0.9810997
14,98,0.89717805
15,98,0.89598423
15,186,0.981439
16,98,0.8958701
17,98,0.89664346
18,98,0.8966367
18,130,0.96951264
19,98,0.8965614
20,35,0.99704015
20,149,0.9872527
20,170,0.9977485
20,243,0.99489677
20,83,0.9906219
20,116,0.99581975
20,222,0.9973501
21,22,0.99385965
21,242,0.9772546
22,98,0.9445227
23,98,0.89541936
24,62,0.9711659
24,242,0.97201097
25,82,0.99416953
25,113,0.9941125
25,98,0.9363304
25,228,0.99442154
26,201,0.9942435
26,173,0.9767765
27,63,0.998766
27,111,0.9934902
27,98,0.9306885
28,104,0.9937698
28,98,0.91922235
28,242,0.9640899
29,41,0.99983895
29,126,0.997241
29,69,0.99930775
29,79,0.9912618
29,98,0.9272033
29,103,0.9984267
29,241,0.99880344
30,52,0.9899262
30,204,0.9847092
31,44,0.9681612
31,50,0.9656571
31,102,0.98199165
31,192,0.9679315
32,97,0.9887561
32,115,0.99213046
32,98,0.91931105
32,196,0.99573976
32,199,0.9858278
32,245,0.9919943
33,53,0.972474
33,98,0.8972394
33,206,0.9785685
34,104,0.994223
34,132,0.9941361
34,192,0.9844044
35,98,0.9208264
35,170,0.9970709
35,250,0.9958689
36,175,0.9939453
37,191,0.9938909
37,214,0.9960419
37,98,0.9205874
37,118,0.9992727
37,151,0.997589
37,164,0.9989439
37,197,0.9917177
38,145,0.9944569
38,242,0.97511023
39,51,0.98294353
40,98,0.89454347
41,178,0.99610424
41,44,0.9853545
41,69,0.9991486
41,98,0.9269555
41,103,0.99840194
41,122,0.9999089
41,192,0.98475415
41,226,0.9995782
41,241,0.998755
42,121,0.9926554
43,217,0.994644
44,122,0.98545736
44,140,0.99493223
44,173,0.9987279
44,178,0.9943095
44,182,0.9680738
44,241,0.9913768
44,50,0.9954388
44,98,0.96996725
45,97,0.9895823
45,115,0.99285173
45,98,0.91932786
46,54,0.99489105
46,119,0.9991373
46,129,0.9976238
47,98,0.92756677
48,211,0.9892938
48,221,0.98459625
49,52,0.9947988
49,204,0.9896288
50,72,0.9650019
50,85,0.9664069
50,135,0.9657496
50,230,0.9662358
51,241,0.99493766
51,103,0.99226224
51,162,0.98258555
52,57,0.99644536
52,70,0.99303997
52,71,0.99626285
52,86,0.9924356
52,98,0.8921193
52,114,0.990197
52,155,0.9883745
52,190,0.99439174
53,195,0.97371477
53,216,0.97467124
53,176,0.9851751
54,119,0.9917446
54,129,0.99540174
54,159,0.98222554
54,165,0.99549264
54,170,0.9907603
54,87,0.99025595
54,98,0.9511427
54,127,0.9855554
55,98,0.8964684
56,98,0.89710104
57,204,0.9911236
57,64,0.98531044
57,98,0.9206281
57,152,0.98562086
58,98,0.9422121
59,98,0.8790838
60,98,0.8790838
61,160,0.97715276
62,149,0.9731544
63,78,0.9985155
63,92,0.9975497
63,98,0.9287145
63,219,0.99918234
64,234,0.97644556
65,173,0.9673408
66,204,0.9954069
67,98,0.8900024
67,147,0.9824869
67,160,0.9773922
67,186,0.9759606
68,126,0.99419796
68,79,0.9820389
68,98,0.9096705
69,126,0.99886143
69,79,0.9947283
69,98,0.93774676
70,204,0.9877204
71,204,0.9907915
73,192,0.9679674
74,203,0.99324274
74,242,0.9738916
75,77,0.9750224
75,153,0.9949963
75,156,0.9992926
75,172,0.9816076
75,183,0.9815538
75,184,0.98448086
75,199,0.99165606
75,98,0.96184033
75,212,0.9805965
75,231,0.995584
76,98,0.8967979
77,98,0.89227563
78,87,0.99729216
78,98,0.91877156
79,126,0.99507457
79,132,0.97488666
79,193,0.9770013
79,213,0.9765594
80,98,0.8959091
81,97,0.98697305
81,115,0.99025947
82,98,0.9168886
83,90,0.97768235
84,197,0.9776348
84,199,0.98151565
85,102,0.9827604
86,204,0.9871075
86,98,0.92042655
87,229,0.99669206
88,98,0.89578176
89,195,0.96991366
89,202,0.986305
89,211,0.97936
89,216,0.96970797
89,223,0.99212843
91,123,0.9783238
91,145,0.989557
91,171,0.9959466
92,93,0.989167
92,161,0.9884335
92,163,0.99472934
92,170,0.99429417
92,98,0.94002336
93,98,0.891928
93,106,0.99299264
93,163,0.99491346
93,189,0.99293685
94,98,0.8966532
95,98,0.89598083
96,112,0.99551606
96,217,0.9945235
96,98,0.9188446
97,168,0.98982406
97,211,0.988565
97,101,0.98793674
97,141,0.9847977
97,204,0.99713695
97,236,0.9849192
97,246,0.98617953
98,99,0.89764524
98,102,0.9439785
98,104,0.89341235
98,105,0.8925227
98,109,0.8952577
98,111,0.8939925
98,113,0.91548514
98,114,0.9193851
98,123,0.89718914
98,124,0.8949119
98,125,0.8967804
98,126,0.94241124
98,129,0.930796
98,130,0.9370188
98,131,0.8931066
98,132,0.89354175
98,133,0.89328754
98,134,0.8978201
98,135,0.8968636
98,137,0.893064
98,138,0.91273195
98,139,0.89719355
98,144,0.94717836
98,145,0.91729355
98,146,0.92363304
98,147,0.9512309
98,153,0.9383953
98,154,0.91699386
98,155,0.9421004
98,157,0.8915366
98,163,0.911854
98,167,0.9514329
98,168,0.91944695
98,169,0.9301684
98,170,0.921501
98,171,0.93585014
98,172,0.9077786
98,173,0.96489227
98,174,0.89696544
98,175,0.9179535
98,177,0.8915428
98,182,0.89523375
98,183,0.907431
98,184,0.9125904
98,187,0.8916962
98,189,0.9274625
98,190,0.92123604
98,192,0.9709016
98,193,0.8970006
98,202,0.93099517
98,203,0.9455018
98,204,0.9566598
