source,target,weight
0,20,0.9965345
0,28,0.99391437
0,99,0.9886855
0,104,0.9845959
0,200,0.99394727
0,7,0.9928953
1,98,0.9408027
2,54,0.9916736
2,98,0.93702626
3,52,0.9941642
3,204,0.993366
3,66,0.9977562
4,195,0.9964563
4,98,0.9382868
5,32,0.99354976
5,45,0.9931009
5,81,0.99180883
5,101,0.9927308
5,141,0.99090326
5,168,0.99315345
5,204,0.99092174
5,211,0.99273145
5,236,0.9916487
5,246,0.9912524
6,170,0.99549127
6,98,0.9343084
6,242,0.96522343
7,242,0.9808458
8,98,0.93459725
8,199,0.98799753
8,201,0.99472857
9,44,0.97906774
10,98,0.9392765
10,107,0.99183214
11,87,0.99707127
11,127,0.9958378
11,47,0.9979343
11,98,0.9453681
12,58,0.99929744
12,64,0.99563104
12,98,0.95186627
12,110,0.99918115
12,144,0.9992002
12,152,0.9927592
13,98,0.9323752
13,197,0.98984283
14,98,0.940544
15,98,0.93607634
15,186,0.9795824
16,98,0.9374347
17,98,0.9393966
18,98,0.9367367
18,130,0.9894885
19,98,0.9377593
20,35,0.9939606
20,149,0.9881301
20,170,0.9974895
20,243,0.99138474
20,83,0.9946145
20,116,0.9942397
20,222,0.99483633
21,22,0.9970787
21,242,0.9781946
22,98,0.95970666
23,98,0.9332581
24,62,0.9927381
24,242,0.9728246
25,82,0.99661475
25,113,0.99658406
25,98,0.94888854
25,228,0.9959841
26,201,0.9964138
26,173,0.9889871
27,63,0.99824387
27,111,0.9960496
27,98,0.94954264
28,104,0.99553394
28,98,0.94616926
28,242,0.97344804
29,41,0.9997133
29,126,0.9986538
29,69,0.9994743
29,79,0.9935732
29,98,0.95032805
29,103,0.9983484
29,241,0.9990568
30,52,0.9922
30,204,0.9922472
31,44,0.9797042
31,50,0.98521674
31,102,0.99280304
31,192,0.979496
32,97,0.99391437
32,115,0.9891922
32,98,0.9533429
32,196,0.9933042
32,199,0.9940053
32,245,0.9950683
33,53,0.99184525
33,98,0.9405817
33,206,0.9908825
34,104,0.99524426
34,132,0.99554217
34,192,0.9872278
35,98,0.94221365
35,170,0.9967144
35,250,0.9977354
36,175,0.99681485
37,191,0.99395907
37,214,0.9974654
37,98,0.9450853
37,118,0.9986479
37,151,0.99755824
37,164,0.9982616
37,197,0.99438864
38,145,0.99814236
38,242,0.9772235
39,51,0.99504125
40,98,0.9332814
41,178,0.9980183
41,44,0.99133945
41,69,0.9991863
41,98,0.9497534
41,103,0.998105
41,122,0.9997175
41,192,0.9908322
41,226,0.9993602
41,241,0.9988848
42,121,0.99538386
43,217,0.99804157
44,122,0.99134576
44,140,0.99552697
44,173,0.9980171
44,178,0.99595034
44,182,0.98095834
44,241,0.99485475
44,50,0.99369794
44,98,0.9747702
45,97,0.99368626
45,115,0.9887552
45,98,0.95352924
46,54,0.99665844
46,119,0.9985291
46,129,0.99741447
47,98,0.94157004
48,211,0.99320763
48,221,0.9938517
49,52,0.99370205
49,204,0.99340343
50,72,0.9855069
50,85,0.9881246
50,135,0.98987615
50,230,0.9877621
51,241,0.99769706
51,103,0.99585354
51,162,0.9938084
52,57,0.9948713
52,70,0.9941721
52,71,0.99495065
52,86,0.99416685
52,98,0.93004036
52,114,0.99340403
52,155,0.9892689
52,190,0.9942895
53,195,0.9853097
53,216,0.99164045
53,176,0.9907403
54,119,0.9927372
54,129,0.99832654
54,159,0.9881298
54,165,0.9959115
54,170,0.99550235
54,87,0.9944104
54,98,0.9597771
54,127,0.9904785
55,98,0.9374105
56,98,0.93744683
57,204,0.99382514
57,64,0.9957518
57,98,0.95053625
57,152,0.9949002
58,98,0.9501905
59,98,0.9282055
60,98,0.9282055
61,160,0.99281716
62,149,0.9931841
63,78,0.99869925
63,92,0.9971208
63,98,0.94916177
63,219,0.99869525
64,234,0.9903875
65,173,0.98848605
66,204,0.99179476
67,98,0.92187154
67,147,0.98723197
67,160,0.9875958
67,186,0.9744419
68,126,0.99709064
68,79,0.9884336
68,98,0.94031644
69,126,0.9990783
69,79,0.9955076
69,98,0.9557086
70,204,0.9933521
71,204,0.99316156
73,192,0.9806608
74,203,0.9975862
74,242,0.98073417
75,77,0.98371595
75,153,0.9968273
75,156,0.9989505
75,172,0.9896185
75,183,0.98919576
75,184,0.9910872
75,199,0.99514157
75,98,0.9666244
75,212,0.9902402
75,231,0.99513507
76,98,0.93856835
77,98,0.9258555
78,87,0.9976365
78,98,0.94242775
79,126,0.9951278
79,132,0.9831686
79,193,0.9870362
79,213,0.9853684
80,98,0.934487
81,97,0.9925224
81,115,0.9875274
82,98,0.943869
83,90,0.9925137
84,197,0.9892615
84,199,0.9887197
85,102,0.99490863
86,204,0.99334747
86,98,0.95097506
87,229,0.9979706
88,98,0.936448
89,195,0.9826312
89,202,0.9946288
89,211,0.9907731
89,216,0.98738223
89,223,0.99607193
91,123,0.9885564
91,145,0.9945996
91,171,0.99749565
92,93,0.9925998
92,161,0.9905694
92,163,0.9973539
92,170,0.99529475
92,98,0.9526502
93,98,0.9260309
93,106,0.99404955
93,163,0.9962263
93,189,0.9940455
94,98,0.93864477
95,98,0.93360543
96,112,0.9978665
96,217,0.9981353
96,98,0.94737506
97,168,0.9936373
97,211,0.993294
97,101,0.99325687
97,141,0.9916532
97,204,0.99542266
97,236,0.99223304
97,246,0.99183977
98,99,0.9408605
98,102,0.9495276
98,104,0.9293524
98,105,0.9273987
98,109,0.93378484
98,111,0.9317734
98,113,0.9418879
98,114,0.95046717
98,123,0.9379251
98,124,0.93149614
98,125,0.9365709
98,126,0.95535946
98,129,0.95250183
98,130,0.953174
98,131,0.92881554
98,132,0.9306329
98,133,0.93039733
98,134,0.9393854
98,135,0.9409338
98,137,0.9266275
98,138,0.934221
98,139,0.94046855
98,144,0.9557594
98,145,0.94663894
98,146,0.9384959
98,147,0.95949113
98,153,0.9537052
98,154,0.94068044
98,155,0.9607371
98,157,0.92523134
98,163,0.9390806
98,167,0.958954
98,168,0.9533205
98,169,0.95282084
98,170,0.9510505
98,171,0.95720035
98,172,0.93923867
98,173,0.96744806
98,174,0.9397963
98,175,0.93876517
98,177,0.92472625
98,182,0.9325322
98,183,0.9376992
98,184,0.940195
98,187,0.9256313
98,189,0.94976485
98,190,0.9513385
98,192,0.9755646
98,193,0.93865794
98,202,0.95847607
98,203,0.9624982
98,204,0.9693295
98,205,0.9441385
98,209,0.92957735
98,211,0.9534139
98,213,0.9337787
98,216,0.93867993
98,218,0.92324317
98,220,0.92688006
98,227,0.9342588
98,229,0.9488099
98,230,0.9362184
98,235,0.9329066
98,237,0.9397065
98,238,0.9291649
98,243,0.9342828
98,244,0.94334114
100,138,0.9981718
101,115,0.9884173
104,240,0.9976852
104,245,0.9908545
105,152,0.98342025
107,124,0.99038327
107,183,0.9907867
107,217,0.9938422
108,144,0.9969796
109,242,0.96102613
112,192,0.98372215
114,204,0.99276173
115,141,0.986645
115,168,0.988827
115,204,0.98286974
115,211,0.9883791
115,236,0.9873672
115,246,0.98698145
117,249,0.9979781
118,198,0.998372
119,129,0.99469566
120,121,0.9987465
120,157,0.9934921
120,161,0.9917271
121,161,0.9930551
122,178,0.9980444
122,173,0.99340105
122,192,0.99076223
125,192,0.9823575
128,173,0.99396956
128,178,0.99760985
128,188,0.9993771
128,207,0.9993936
129,159,0.99174625
129,165,0.9971713
130,139,0.9901707
131,186,0.97798187
132,248,0.99644756
136,146,0.9969009
137,224,0.99587834
138,244,0.9983562
140,192,0.99477077
142,233,0.99658966
143,156,0.98720396
143,231,0.9915054
145,199,0.9932885
147,151,0.99267757
147,160,0.99648726
147,184,0.9936092
147,198,0.9942374
