source,target,weight
0,633,0.99517876
0,1862,0.9948683
0,2582,0.9899736
1,2,0.99074024
1,652,0.9926474
1,654,0.9896872
2,332,0.9945471
2,1454,0.9939052
2,1666,0.99557334
2,1986,0.9603834
3,2544,0.98461926
4,1016,0.9934149
4,1256,0.9860956
4,1761,0.98235035
4,2175,0.9856261
4,2176,0.9875842
5,1629,0.9954319
5,1659,0.9937896
5,2546,0.9870434
6,373,0.99496603
6,1042,0.97607154
6,1416,0.9835843
6,1602,0.9886185
7,208,0.96842587
8,269,0.99264336
8,281,0.9940955
8,1996,0.9934186
9,723,0.98967105
9,2614,0.9820708
10,476,0.9929823
10,2545,0.99156904
11,1655,0.986958
11,1839,0.98111856
12,1001,0.97881585
12,1318,0.9849266
12,2661,0.9581562
12,2662,0.98681617
13,1701,0.94873595
13,1810,0.96268976
14,158,0.9966324
14,2034,0.97206813
14,2075,0.9956231
14,2077,0.99610245
14,2668,0.9967248
15,1090,0.99688053
15,1093,0.99925935
15,1271,0.99843717
15,2367,0.98671865
16,970,0.99288917
16,1632,0.9930286
16,2444,0.99088824
16,2642,0.98959625
17,24,0.9959027
17,927,0.99682987
17,1315,0.995021
17,1316,0.9958434
17,2140,0.9945977
18,139,0.9867745
18,1560,0.9840187
18,1786,0.97604793
18,2082,0.9592306
18,2145,0.98350954
19,1939,0.99540985
20,1072,0.9543247
20,2269,0.98578465
20,2270,0.9850522
20,2374,0.9899832
20,2375,0.99602306
21,1043,0.98289955
21,2310,0.9896481
22,39,0.9910574
22,1234,0.997067
22,1702,0.9958358
22,1703,0.98707914
22,2238,0.9892428
23,2159,0.98540163
24,201,0.99658734
24,598,0.986872
24,1636,0.99840474
24,1701,0.9688135
24,2139,0.99743086
24,2141,0.9971408
25,1301,0.995131
25,1344,0.9947804
25,2011,0.9955531
25,2317,0.9960568
26,99,0.99703395
26,122,0.9965399
26,123,0.99734485
26,2454,0.9973506
26,2455,0.9913304
27,606,0.99501514
27,1810,0.9730309
27,2360,0.99684125
27,2578,0.9923197
28,1687,0.99340445
29,963,0.9651842
29,2645,0.97350067
30,697,0.9903249
30,738,0.99342024
30,1358,0.7635473
30,1416,0.9739747
30,2162,0.995983
30,2343,0.9921261
31,1594,0.9878184
32,279,0.98882306
32,518,0.9953931
32,1850,0.992332
32,1973,0.98008686
33,286,0.99135196
33,588,0.9918262
33,698,0.9907306
33,911,0.9835396
33,1051,0.986772
33,2040,0.98891234
33,2119,0.9850981
33,2120,0.99429184
33,2121,0.98595595
34,1358,0.8258549
35,895,0.99185365
35,1296,0.99342954
35,1913,0.99382263
36,1146,0.9913684
36,1505,0.9947178
36,1552,0.99372333
36,1640,0.99005777
36,1781,0.9934054
36,2094,0.99515206
36,2106,0.9916203
36,2107,0.9904033
37,60,0.9865377
37,1190,0.9754598
37,2427,0.9905288
38,429,0.9903241
38,862,0.9848758
38,863,0.9927151
38,1160,0.9887478
39,1349,0.9899963
39,1522,0.9911381
39,1532,0.9905371
39,1634,0.9954175
39,1965,0.98362744
39,2357,0.9855168
40,507,0.98720497
40,866,0.9948325
40,1364,0.9974687
41,175,0.99351144
41,596,0.9929628
41,644,0.988039
41,1914,0.9583
42,87,0.9955098
42,1372,0.9951891
43,152,0.9920276
43,963,0.9888354
43,1530,0.9791257
43,1653,0.9928587
43,2399,0.98751014
43,2400,0.9732315
44,1582,0.9948975
44,2624,0.99138653
44,2701,0.9961843
45,733,0.97738945
45,1219,0.99309504
45,1986,0.9634161
45,2303,0.996734
45,2667,0.9960455
45,2668,0.9975729
46,1604,0.98017424
46,2366,0.9745373
47,163,0.99500626
47,1579,0.99440277
48,598,0.973632
48,714,0.99354434
48,1031,0.994794
48,1662,0.99176425
48,1666,0.988729
48,2041,0.99325323
48,2205,0.994794
48,2206,0.9947506
48,2471,0.98485875
49,1666,0.99344444
49,2034,0.96064717
50,1441,0.94728184
51,457,0.99319136
51,710,0.9929714
51,1392,0.99512964
51,2213,0.98808354
51,2214,0.9913249
51,2215,0.9887824
52,1139,0.99113405
52,1467,0.98670995
52,2053,0.9796509
52,2172,0.9923297
52,2182,0.9762821
53,1103,0.9759836
53,1358,0.8508901
53,1739,0.98881364
54,401,0.9689986
54,767,0.9825257
55,60,0.98520833
55,210,0.99415374
55,323,0.9903343
55,651,0.9929112
55,771,0.98959637
55,787,0.989603
55,815,0.9903449
55,1079,0.9888086
55,1156,0.98882264
55,1983,0.9833514
55,2020,0.98675376
55,2021,0.9907084
56,412,0.9936229
56,447,0.99403757
56,1616,0.98853153
56,1849,0.9957974
57,2418,0.99176
58,1715,0.9931054
59,105,0.9936039
59,580,0.99027026
59,609,0.9955762
59,615,0.9897289
59,1067,0.9950186
59,1287,0.9904918
59,1358,0.9104726
59,1627,0.99232864
59,1725,0.9783391
59,2651,0.99179244
60,1527,0.9866877
61,1080,0.99327487
61,1309,0.99039775
61,1416,0.9841118
61,2162,0.9910083
61,2312,0.9957801
62,485,0.98956245
63,1322,0.9960088
64,1209,0.9981778
64,1737,0.99524367
64,2616,0.9963324
65,239,0.99219793
65,543,0.9850899
65,619,0.97964543
65,771,0.9881673
65,1156,0.98962265
65,1293,0.98630995
65,1628,0.98602986
65,2021,0.9918086
65,2418,0.99165154
65,2419,0.9872577
66,2631,0.98358274
67,282,0.9947275
67,540,0.9951638
67,2628,0.9907181
68,391,0.9914581
68,1358,0.811548
68,1986,0.9383775
69,604,0.995545
69,1013,0.97062474
69,1351,0.991309
69,1914,0.96856725
69,1920,0.9965046
69,1926,0.996299
69,2189,0.9937996
70,441,0.9626361
70,2184,0.99432063
71,206,0.9891853
71,1986,0.9497128
71,2691,0.9960428
72,1103,0.9513663
72,1358,0.80827844
73,449,0.98927045
73,558,0.979735
73,797,0.9910308
73,876,0.99077165
73,1035,0.99040145
73,1136,0.9872551
73,1189,0.99184585
73,1214,0.99669415
73,1358,0.9000292
73,1723,0.9885276
73,1745,0.9931231
73,1751,0.98522913
74,544,0.99040055
74,586,0.99237394
74,1042,0.98905444
74,1118,0.9933447
74,1416,0.99240744
74,1517,0.9825163
74,2052,0.9922488
