source,target,weight
0,42,5.6580324
1,90,3.1521344
1,82,1.3789684
1,99,2.5963795
1,148,4.028785
2,42,5.1583004
3,163,1.0769286
3,42,5.8386736
4,8,5.0305367
4,25,2.8762412
4,40,4.38399
4,55,1.8904862
4,72,3.3740346
4,152,2.5188205
4,156,3.580306
5,37,1.4988785
5,42,6.127374
6,145,2.6349502
6,11,3.985974
6,42,2.3098805
6,132,3.81207
6,143,3.7218251
7,110,5.1935377
7,121,1.6381758
8,42,6.0900135
8,65,0.9194813
9,42,3.2356625
10,52,1.6799128
10,104,1.3237275
10,124,2.058133
10,131,2.380577
10,138,3.9311738
10,51,1.2600328
10,74,3.3970218
10,142,1.0452878
11,42,5.1801376
12,42,5.870012
13,155,1.328728
14,42,5.8279295
15,82,2.1292365
15,140,1.3918799
16,42,5.910774
16,102,4.2036104
17,76,3.014278
18,31,3.5320702
18,42,2.3071086
18,106,3.2589226
18,174,1.0050824
19,42,5.976136
19,89,4.7829623
20,49,4.393044
20,89,2.4802463
20,110,6.1612053
20,111,1.1650046
20,121,1.3010521
20,125,3.5527327
20,156,1.9346771
20,47,3.6702898
21,42,5.995948
22,52,0.93704873
22,42,6.1899815
23,88,2.6141014
23,42,4.8391485
23,119,1.7509093
24,111,2.572381
24,31,1.5949342
24,42,3.9468246
25,30,3.087457
25,55,1.3107575
25,72,1.454958
25,78,4.312483
25,107,2.5064552
25,152,0.7189097
25,177,2.07331
26,42,6.2562532
27,42,5.9210725
28,147,2.296206
29,42,4.053658
30,111,3.3647692
30,42,4.0213547
31,34,3.1890695
31,49,2.677606
31,123,3.4150908
31,125,4.0818205
31,127,3.7031155
31,139,4.0419617
31,66,4.170244
32,37,2.337563
33,178,0.92152303
33,42,6.0211134
33,93,0.87097985
33,147,4.8376894
34,174,3.275683
35,71,3.5059276
36,42,4.92076
37,61,2.3084846
37,106,3.4765053
38,113,3.1471174
38,164,3.3525429
39,169,2.031409
40,42,3.6625745
40,107,4.340913
40,109,3.7541375
41,91,2.0338495
41,135,1.7098161
41,45,3.2001202
42,45,4.6814966
42,46,5.906847
42,48,2.4582145
42,49,4.725675
42,50,2.2802417
42,52,6.007208
42,56,2.2824328
42,58,3.9064083
42,59,5.037383
42,60,5.3925366
42,61,5.1180058
42,62,5.797311
42,63,5.4782677
42,64,5.7949686
42,66,2.5327272
42,67,5.9303503
42,68,6.0582714
42,70,4.9220486
42,71,3.7246296
42,72,5.125802
42,73,4.99971
42,75,5.923403
42,76,2.3139386
42,80,5.0894966
42,81,6.0730066
42,83,4.8102393
42,85,5.8450003
42,86,5.9601393
42,87,5.9696083
42,95,4.9793067
42,96,5.866662
42,97,5.5984454
42,98,5.7590833
42,103,5.8314195
42,109,5.7521896
42,112,6.108492
42,113,2.2272463
42,115,5.9186106
42,116,5.0660467
42,122,4.8493786
42,128,5.687563
42,130,2.351605
42,133,4.9404244
42,136,5.770412
42,137,5.3260174
42,138,3.0321941
42,139,5.8407965
42,141,5.517849
42,143,4.69894
42,144,5.680288
42,145,4.609133
42,150,5.8815746
42,151,4.8397064
42,155,5.82491
42,156,2.9179373
42,157,3.0052614
42,158,3.4332016
42,159,3.3636942
42,161,5.8900704
42,165,5.564993
42,166,6.0641413
42,167,4.002865
42,168,2.3341541
42,169,5.667491
42,171,4.967468
42,175,5.0688944
42,178,6.062649
42,179,6.1139083
42,181,5.9149613
42,148,3.83391
43,69,2.234331
43,106,3.7136083
43,107,2.4882145
43,151,2.9706721
44,172,1.4103676
45,173,2.637254
45,178,2.853921
47,89,2.4734397
49,89,2.7474084
49,129,1.7526355
51,52,1.341234
52,142,1.9735718
52,144,1.2236786
53,116,1.7280525
54,72,1.639692
55,78,3.458281
55,107,2.1118805
56,148,4.1499453
57,169,1.7252263
57,182,1.1695942
60,167,1.5965388
60,149,1.2717197
61,149,2.4874692
63,100,4.3985257
63,122,1.2232382
66,89,3.9074225
66,77,4.7222695
69,146,1.9644948
71,85,4.007355
71,120,3.0371418
71,124,2.497764
71,133,4.5761313
71,154,3.2359333
71,180,4.2398562
72,176,4.2944913
75,141,1.0804862
77,124,1.522055
77,144,2.5862136
77,177,3.7393062
77,105,3.7210252
78,91,4.132036
78,95,3.3583207
78,146,5.563101
78,152,3.9206123
79,147,4.475541
81,155,1.0018361
82,99,1.5914327
82,148,3.8425527
84,159,1.5240192
85,124,2.5402074
89,92,5.1138883
89,110,4.7486916
89,111,3.22768
89,121,3.451822
89,125,3.8274407
89,156,4.193062
91,116,2.8923714
93,178,1.1462418
94,138,3.0685768
94,174,3.2596817
94,104,2.6978083
94,131,2.9681
99,148,3.2116828
100,122,3.5739534
101,120,3.3271806
102,123,3.7618518
103,134,0.765622
104,138,2.9713602
104,131,1.5967766
104,153,1.2783742
106,114,3.2863698
106,156,3.939215
107,152,2.001731
108,159,1.1224899
108,155,4.8535433
110,129,2.0384681
111,123,0.64743125
112,148,3.153191
116,178,1.7955524
117,139,1.8611271
118,155,0.93866974
124,180,3.4570794
126,147,3.298223
127,170,1.6966709
131,138,2.626437
131,142,2.4177291
131,153,2.2070358
135,162,1.240732
138,142,3.820661
139,174,5.9040475
140,148,4.0590706
141,169,1.251773
142,180,4.2206063
143,145,1.8790565
144,172,1.9019876
147,178,4.764933
148,154,3.5900786
148,167,4.1348286
148,178,3.5324643
149,167,2.37758
157,160,1.5825111
